student_id,age,gender,study_hours_per_day,smartphone_usage_hours,social_media_hours,gaming_hours,streaming_hours,sleep_hours,class_attendance_percent,assignment_completion_percent,mental_health_status,final_exam_score,digital_distraction_time
270,17,Male,5.72,8.47,4.8,2.32,2.34,8.69,96.78,69.82,Average,96.76,17.93
271,18,Female,6.49,6.11,6.37,4.54,2.86,5.31,84.2,100.0,Average,97.68,19.88
272,18,Male,9.13,5.98,1.79,4.24,1.99,6.77,88.41,100.0,Average,100.0,14.0
273,22,Male,5.06,6.57,5.28,2.62,5.06,6.59,81.34,82.03,Average,97.99,19.53
274,22,Male,1.9,4.22,5.63,3.31,2.89,5.99,96.86,87.42,Poor,71.59,16.05
275,23,Female,2.64,5.96,3.18,2.84,2.4,5.48,97.69,76.68,Poor,48.68,14.379999999999999
276,17,Female,5.45,4.69,2.14,1.4,2.27,5.66,87.22,93.5,Average,100.0,10.5
277,20,Female,5.24,4.22,3.52,5.35,1.94,7.91,94.26,96.4,Good,96.12,15.029999999999998
278,19,Male,4.16,8.53,5.77,0.0,0.81,5.68,91.84,90.12,Average,73.02,15.11
279,21,Female,5.86,0.84,8.43,0.42,0.5,8.47,84.53,100.0,Average,100.0,10.19
280,19,Male,3.37,3.05,3.48,2.19,1.69,6.83,81.76,65.87,Average,88.62,10.41
281,25,Male,7.71,1.16,2.26,5.47,0.03,7.05,80.51,65.36,Average,100.0,8.92
282,21,Male,4.51,5.5,1.65,3.41,0.06,6.83,78.52,95.69,Poor,75.53,10.620000000000001
283,17,Female,1.43,0.0,3.67,2.02,1.42,7.44,78.64,86.01,Poor,64.55,7.109999999999999
284,17,Female,6.28,8.05,3.84,2.55,3.34,5.72,80.11,90.5,Poor,84.26,17.78
285,19,Male,2.93,4.1,2.6,0.0,0.0,9.38,83.85,87.31,Average,83.84,6.699999999999999
286,23,Male,8.91,7.1,5.27,0.21,0.03,5.94,72.56,87.69,Poor,97.35,12.61
287,20,Female,4.34,5.0,3.12,2.44,1.44,5.24,81.75,89.24,Average,91.89,12.0
288,22,Female,4.99,5.99,3.02,0.39,3.55,7.73,75.15,76.88,Average,86.23,12.95
289,21,Female,8.12,6.14,2.96,3.95,1.62,6.6,84.38,54.5,Average,88.28,14.670000000000002
290,23,Male,5.4,5.67,5.97,0.0,2.11,5.54,84.42,61.19,Average,100.0,13.75
291,21,Male,2.31,4.5,3.54,1.55,2.09,6.76,75.74,61.55,Good,67.07,11.68
292,25,Male,5.02,7.95,4.72,3.16,0.0,6.84,94.03,85.21,Average,97.05,15.83
293,19,Male,4.19,2.62,1.15,1.59,0.99,8.72,88.67,84.34,Good,72.27,6.3500000000000005
294,21,Female,6.08,3.69,6.64,3.66,1.62,7.08,77.67,97.78,Good,100.0,15.610000000000001
295,23,Female,4.47,5.87,0.0,2.24,0.54,6.78,69.61,91.28,Average,87.35,8.65
296,22,Female,3.02,4.4,4.78,5.36,1.06,5.88,63.77,86.98,Poor,46.54,15.600000000000001
297,20,Male,2.8,7.06,3.53,0.54,2.38,6.62,82.58,94.92,Average,99.91,13.51
298,22,Male,1.15,7.09,2.97,3.79,1.91,7.78,72.38,91.89,Average,56.64,15.76
299,19,Male,5.73,4.02,2.25,4.27,2.5,6.66,83.46,72.18,Good,91.64,13.04
300,23,Female,2.36,8.7,2.23,1.3,3.89,4.86,84.37,76.41,Good,35.62,16.119999999999997
301,21,Female,3.26,5.76,0.77,2.23,2.76,4.89,100.0,77.15,Average,95.98,11.52
302,20,Female,7.94,11.41,4.66,4.73,0.64,4.71,83.15,89.41,Average,99.77,21.44
303,19,Female,5.05,3.73,3.04,2.04,4.53,6.39,82.56,57.71,Average,83.55,13.34
304,22,Male,2.89,4.53,4.03,3.13,1.75,8.13,88.36,76.32,Average,78.45,13.440000000000001
305,24,Male,4.13,7.18,3.09,3.79,1.98,8.66,68.0,80.29,Average,87.61,16.04
306,22,Female,6.54,4.48,5.39,0.33,1.31,8.82,95.94,80.7,Good,100.0,11.51
307,25,Male,6.1,6.21,5.45,3.09,2.44,5.15,100.0,88.6,Average,84.44,17.189999999999998
308,22,Male,4.74,5.19,0.95,2.03,2.41,7.94,94.38,92.87,Good,93.79,10.58
309,19,Male,6.32,3.18,2.94,1.41,2.37,3.94,60.73,79.31,Poor,75.38,9.9
310,17,Female,0.19,2.77,2.58,3.79,0.0,4.11,89.8,100.0,Good,52.45,9.14
311,20,Female,3.98,10.89,0.26,1.91,0.77,5.45,85.97,65.37,Poor,65.13,13.83
312,19,Male,4.32,4.42,1.54,5.12,2.59,5.75,83.96,61.68,Average,79.34,13.67
313,19,Female,2.15,6.6,3.51,2.55,3.57,7.29,74.16,71.5,Good,69.16,16.229999999999997
314,21,Male,6.6,3.06,5.79,2.25,1.58,7.2,87.83,60.36,Good,90.19,12.68
315,20,Male,5.02,6.48,0.83,3.15,0.62,6.32,92.52,96.11,Average,100.0,11.08
316,21,Male,4.1,3.43,0.0,2.41,1.38,6.46,80.14,80.06,Good,81.73,7.220000000000001
317,25,Male,7.51,1.41,2.09,2.93,3.44,4.15,73.86,80.11,Average,89.58,9.87
318,24,Female,3.34,4.54,5.62,2.36,2.05,7.52,82.46,54.94,Average,54.7,14.57
319,17,Male,4.91,6.95,4.62,3.46,1.54,4.54,98.83,65.07,Poor,36.51,16.57
320,19,Female,2.47,6.5,2.34,0.0,3.77,6.87,82.67,94.34,Good,85.19,12.61
321,24,Male,5.04,6.45,3.63,2.17,1.67,8.09,83.97,73.01,Poor,77.49,13.92
322,25,Female,1.74,14.0,2.97,3.62,0.79,4.93,76.7,82.18,Good,16.79,21.38
323,25,Female,4.84,2.28,4.91,1.76,2.38,7.19,89.63,79.34,Good,94.4,11.33
324,21,Female,4.51,6.48,6.21,3.06,1.87,4.58,90.34,85.44,Good,64.24,17.62
325,17,Female,3.92,11.27,5.81,2.79,0.8,10.0,89.04,82.85,Poor,61.27,20.67
326,21,Female,2.5,2.16,2.25,2.12,0.05,8.04,88.87,76.53,Average,73.77,6.58
327,18,Male,2.79,5.18,1.93,1.08,2.99,8.31,74.5,100.0,Average,81.94,11.18
328,24,Male,7.32,1.54,1.26,2.58,1.18,6.56,80.01,76.41,Poor,100.0,6.56
329,21,Female,4.94,4.08,3.99,4.62,0.13,9.1,87.46,72.39,Good,86.56,12.82
330,17,Female,3.83,4.26,2.93,0.78,2.75,8.9,79.92,82.79,Poor,92.08,10.719999999999999
331,18,Male,4.51,5.47,0.2,3.03,0.44,6.3,66.67,86.88,Average,100.0,9.14
332,17,Female,1.69,5.71,1.15,0.53,2.89,9.44,75.95,80.6,Average,87.78,10.280000000000001
333,23,Male,2.62,7.24,3.7,1.47,2.25,6.42,82.42,65.33,Average,80.91,14.66
334,19,Female,3.71,4.15,2.86,2.79,2.88,5.45,95.3,100.0,Good,100.0,12.680000000000001
335,17,Female,0.88,3.27,2.41,0.0,1.04,5.89,91.4,69.91,Good,74.38,6.720000000000001
336,19,Male,2.16,4.16,7.65,4.88,0.53,7.82,68.44,69.84,Average,63.82,17.22
337,21,Female,2.88,5.05,0.91,1.15,3.2,5.69,91.8,100.0,Good,87.96,10.309999999999999
338,21,Female,6.16,9.62,5.69,0.98,0.69,8.41,86.62,91.99,Poor,100.0,16.979999999999997
339,18,Male,3.2,10.64,4.74,3.26,1.63,7.29,76.86,99.61,Good,96.93,20.27
340,17,Male,4.02,6.25,5.11,1.81,1.11,6.71,79.23,78.73,Good,79.96,14.28
341,17,Male,3.52,5.61,1.3,0.8,1.66,6.91,93.39,77.42,Good,81.83,9.370000000000001
342,19,Male,6.29,4.69,3.87,2.25,0.0,5.43,90.2,86.43,Good,100.0,10.81
343,20,Female,1.86,3.23,2.03,0.0,2.3,5.27,59.56,92.92,Average,59.42,7.5600000000000005
344,24,Male,2.84,4.27,5.63,2.6,2.04,7.0,90.46,99.26,Good,56.08,14.54
345,23,Male,4.44,2.22,1.41,0.72,0.69,9.24,86.25,84.85,Average,85.22,5.04
346,20,Male,6.07,3.1,3.23,1.79,2.69,4.99,88.79,65.43,Average,76.31,10.809999999999999
347,22,Male,2.21,5.16,2.18,0.25,2.7,5.5,76.97,74.23,Average,54.0,10.290000000000001
348,23,Female,4.57,1.31,2.22,0.02,3.46,10.0,95.47,90.43,Good,100.0,7.01
349,25,Female,2.13,6.77,3.81,3.75,3.12,6.65,69.37,100.0,Average,46.43,17.45
350,23,Male,4.66,8.1,3.14,4.22,1.11,4.94,77.73,90.69,Average,53.74,16.57
351,24,Female,5.46,6.76,4.5,2.18,0.01,6.14,91.19,90.97,Good,100.0,13.45
352,20,Male,4.21,10.6,6.94,3.42,1.73,7.89,84.75,61.41,Good,99.08,22.689999999999998
353,25,Female,2.06,5.01,3.22,3.26,0.0,9.64,89.13,86.49,Average,76.36,11.49
354,22,Male,4.52,5.82,0.74,4.06,3.97,7.2,100.0,81.43,Good,92.44,14.59
355,23,Male,5.1,8.27,5.48,2.64,3.35,9.15,100.0,77.73,Average,74.42,19.740000000000002
356,21,Male,3.65,6.87,2.2,2.0,1.81,7.34,80.84,54.41,Average,78.4,12.879999999999999
357,19,Female,4.83,6.1,3.81,0.6,0.0,8.28,71.28,78.23,Good,83.42,10.51
358,24,Male,7.73,4.85,3.1,1.33,2.08,3.5,76.05,70.41,Average,81.81,11.36
359,23,Male,0.0,7.08,4.24,2.39,1.12,8.06,86.68,71.06,Poor,38.18,14.830000000000002
360,25,Female,5.92,11.9,5.93,5.18,0.92,4.88,86.29,73.42,Good,67.84,23.93
361,23,Male,7.69,6.12,5.59,3.04,2.02,8.11,96.18,100.0,Average,100.0,16.77
362,18,Male,4.7,7.02,3.52,2.03,1.94,5.77,90.78,74.11,Poor,69.69,14.51
363,17,Female,6.36,8.36,3.56,0.28,1.1,4.63,96.76,87.08,Good,85.97,13.299999999999999
364,24,Female,4.6,5.63,6.62,0.0,0.71,8.05,67.51,79.98,Poor,69.68,12.96
365,23,Male,2.96,5.15,4.52,2.06,0.48,6.28,93.79,82.48,Average,79.77,12.21
366,25,Female,2.8,2.98,3.89,1.94,3.07,8.34,85.77,81.47,Poor,47.2,11.88
367,22,Male,7.33,6.39,4.63,4.14,1.61,9.88,80.31,77.71,Average,96.74,16.77
368,21,Male,5.91,1.64,1.11,2.44,2.82,7.28,98.03,96.61,Poor,100.0,8.01
369,20,Female,2.81,2.2,3.21,1.3,0.66,5.87,85.33,95.85,Average,86.84,7.37
370,17,Female,6.83,5.04,5.05,2.36,0.27,6.76,75.18,80.92,Good,100.0,12.719999999999999
371,24,Male,3.84,5.35,3.97,3.63,1.15,6.54,79.83,74.88,Poor,93.59,14.1
372,21,Male,7.93,4.38,1.03,3.12,0.0,4.49,92.98,76.69,Good,100.0,8.530000000000001
373,17,Female,4.84,7.98,3.92,1.14,1.75,6.96,78.32,43.05,Poor,79.64,14.79
374,25,Male,8.05,9.75,3.98,2.24,0.03,7.17,89.44,57.86,Good,100.0,16.0
375,22,Female,5.87,5.88,1.92,1.13,1.71,6.87,78.44,100.0,Good,100.0,10.64
376,17,Male,4.88,7.86,4.37,2.94,2.55,7.17,93.34,64.36,Average,79.38,17.72
377,24,Male,3.43,6.7,2.02,2.34,2.2,5.72,100.0,59.99,Poor,53.22,13.26
378,22,Male,2.04,5.33,0.97,0.84,1.02,7.2,83.79,90.99,Average,66.39,8.16
379,18,Male,5.39,4.78,6.34,1.07,3.54,5.58,85.06,100.0,Good,86.16,15.73
380,22,Female,4.93,7.36,3.83,2.33,0.0,7.42,92.69,70.42,Good,100.0,13.52
381,21,Female,4.94,4.95,1.96,0.0,2.34,6.33,81.96,73.06,Good,100.0,9.25
382,18,Male,7.08,7.65,2.83,1.53,2.01,6.34,72.77,80.17,Poor,80.85,14.02
383,23,Female,2.87,6.71,2.75,3.42,1.51,4.18,89.9,66.44,Good,52.58,14.39
384,22,Male,5.58,4.84,4.95,4.85,1.63,7.18,73.61,100.0,Poor,87.06,16.27
385,23,Female,2.67,5.24,3.82,4.85,1.79,7.83,63.54,84.59,Good,46.08,15.700000000000001
386,25,Male,2.68,5.09,2.96,1.67,3.65,5.38,99.29,77.3,Poor,68.11,13.37
387,22,Male,5.57,7.15,1.26,4.72,0.56,5.18,84.13,74.33,Good,87.12,13.69
388,21,Female,3.24,3.5,1.44,5.4,3.05,6.14,74.24,74.86,Average,55.2,13.39
389,23,Female,2.37,2.31,1.77,1.93,2.6,5.87,82.23,60.6,Good,83.69,8.610000000000001
390,17,Female,1.7,6.63,1.07,2.33,1.69,7.45,82.62,100.0,Good,84.81,11.719999999999999
391,23,Male,2.44,8.58,5.27,4.06,2.19,8.37,90.8,99.33,Poor,39.19,20.099999999999998
392,19,Male,3.13,6.28,3.52,3.71,3.07,8.0,77.05,74.79,Average,77.97,16.580000000000002
393,20,Female,6.26,4.11,5.54,2.15,2.6,4.31,89.71,72.07,Good,86.55,14.399999999999999
394,18,Male,4.97,4.19,4.05,3.74,1.34,8.25,92.45,57.9,Good,70.13,13.32
395,23,Male,3.78,3.66,5.24,2.26,1.46,6.26,88.83,97.57,Poor,95.22,12.620000000000001
396,24,Male,3.38,10.89,2.95,2.88,1.61,4.73,99.19,83.04,Good,60.93,18.330000000000002
397,17,Female,4.27,2.36,3.91,2.61,1.61,7.26,82.27,73.5,Good,72.79,10.489999999999998
398,17,Male,3.31,7.28,3.21,2.54,1.67,7.61,98.78,94.93,Average,100.0,14.7
399,21,Male,5.47,5.4,4.52,5.2,0.85,7.14,95.51,68.16,Average,81.88,15.969999999999999
400,24,Male,3.77,5.55,0.16,3.59,3.35,9.33,99.38,93.54,Good,89.75,12.649999999999999
401,17,Female,8.01,5.57,5.32,1.56,0.07,4.89,81.82,65.94,Good,97.2,12.520000000000001
402,19,Female,5.64,4.93,2.46,4.27,0.06,6.73,88.16,79.9,Average,91.79,11.719999999999999
403,23,Female,4.73,1.51,1.44,4.12,1.93,4.98,96.03,76.57,Good,94.7,9.0
404,18,Male,7.36,6.53,0.38,3.08,0.23,8.43,93.8,100.0,Average,100.0,10.22
405,19,Female,4.75,6.02,2.49,0.17,0.54,9.18,97.53,86.35,Average,98.18,9.219999999999999
406,19,Female,4.33,5.88,2.44,3.98,3.38,4.65,89.04,63.64,Average,72.53,15.68
407,25,Female,4.64,3.31,3.0,4.47,1.76,5.87,93.91,75.51,Good,100.0,12.540000000000001
408,24,Male,3.02,6.84,2.96,2.17,1.31,5.5,83.72,57.44,Poor,59.09,13.28
409,19,Male,7.95,7.61,6.75,2.53,2.53,7.01,96.28,97.3,Average,100.0,19.419999999999998
410,21,Female,2.63,1.92,6.05,4.18,2.14,5.19,77.79,88.4,Poor,69.71,14.290000000000001
411,24,Male,8.88,4.39,3.61,0.0,0.87,4.0,90.15,80.71,Average,100.0,8.87
412,24,Male,3.3,5.52,1.22,1.86,1.42,6.4,100.0,100.0,Average,92.71,10.02
413,18,Female,6.18,5.28,5.2,0.0,2.08,7.04,84.29,79.67,Poor,75.7,12.56
414,17,Male,5.26,3.59,2.39,1.97,2.61,4.45,82.79,77.08,Poor,76.02,10.56
415,18,Male,6.53,7.59,3.18,4.26,1.08,4.32,79.07,75.87,Average,64.69,16.11
416,25,Female,2.73,3.64,2.1,2.93,1.22,7.0,86.21,73.34,Average,75.61,9.89
417,24,Female,4.1,4.37,3.48,4.51,1.6,6.82,79.66,69.66,Poor,60.85,13.96
418,21,Female,2.44,1.34,1.03,6.06,2.19,7.39,97.47,93.61,Average,78.69,10.62
419,23,Male,10.75,4.03,1.73,3.59,0.89,6.35,77.7,58.73,Good,100.0,10.24
420,18,Male,2.15,10.3,5.32,3.52,1.71,7.03,80.19,94.22,Poor,47.95,20.85
421,21,Female,6.66,3.53,1.54,0.73,1.87,8.15,82.01,61.05,Good,100.0,7.67
422,25,Female,4.3,5.95,2.6,1.69,1.17,9.38,99.57,97.6,Poor,68.73,11.41
423,24,Male,4.96,6.46,7.04,0.78,0.0,8.73,92.39,91.23,Average,83.86,14.280000000000001
424,20,Male,3.87,2.53,0.26,2.65,3.17,3.5,90.43,88.06,Good,73.79,8.61
425,20,Male,4.64,6.94,3.78,2.46,2.47,5.58,100.0,77.97,Average,100.0,15.650000000000002
426,23,Female,4.13,8.67,2.17,3.34,1.73,6.42,70.53,64.73,Good,78.37,15.91
427,21,Female,3.41,6.19,3.33,3.53,3.55,9.03,85.51,100.0,Good,81.91,16.6
428,22,Male,2.29,6.82,3.48,0.96,2.96,8.61,93.97,64.92,Average,74.68,14.219999999999999
429,24,Female,4.26,4.81,2.04,3.46,0.68,7.21,84.89,86.56,Good,91.55,10.989999999999998
430,24,Female,0.11,4.4,3.6,4.24,0.76,6.49,100.0,97.77,Good,55.54,13.0
431,23,Male,6.48,3.77,3.11,3.09,2.5,7.13,84.43,82.66,Poor,88.97,12.469999999999999
432,25,Male,4.44,2.51,3.44,3.27,3.21,6.43,76.72,51.25,Good,55.49,12.43
433,25,Male,6.01,8.98,2.69,2.96,1.0,6.58,81.8,95.41,Average,77.46,15.63
434,23,Male,4.18,9.64,1.01,3.09,1.36,7.29,83.6,93.73,Good,73.35,15.100000000000001
435,19,Male,5.77,8.58,5.57,1.38,3.12,7.14,88.48,96.06,Poor,97.18,18.65
436,19,Female,5.72,2.19,2.28,3.16,0.51,7.79,76.03,76.95,Poor,80.54,8.139999999999999
437,19,Male,2.77,2.11,0.68,0.0,2.82,5.81,97.49,89.17,Average,75.46,5.609999999999999
438,22,Male,3.65,6.15,1.35,1.12,3.15,6.73,96.27,94.47,Average,100.0,11.77
439,18,Male,1.22,4.94,5.5,5.59,3.29,5.55,68.07,66.92,Poor,46.7,19.32
440,21,Female,8.08,10.25,2.81,1.5,1.16,8.24,92.35,96.2,Average,97.7,15.72
441,18,Male,4.09,5.65,3.29,2.93,0.87,7.67,83.99,60.72,Good,73.5,12.740000000000002
442,21,Male,6.48,6.54,0.36,0.0,2.01,4.82,100.0,86.27,Average,100.0,8.91
443,22,Male,0.88,3.56,1.13,3.13,2.49,8.06,76.6,89.68,Good,77.33,10.31
444,20,Male,7.22,4.61,7.61,5.2,2.78,6.4,77.37,78.56,Good,95.91,20.2
445,22,Male,4.58,7.61,3.39,1.5,0.73,8.26,100.0,71.39,Good,100.0,13.23
446,25,Female,4.2,2.55,2.97,3.84,0.63,3.5,85.02,100.0,Good,69.1,9.99
447,24,Female,4.17,7.62,2.55,2.61,2.03,4.86,88.54,70.73,Poor,43.83,14.809999999999999
448,17,Male,4.64,7.47,5.29,2.73,3.0,9.41,72.56,79.57,Average,60.04,18.49
449,25,Female,3.01,5.23,3.58,0.35,1.27,8.31,96.52,81.36,Average,86.54,10.43
450,22,Male,4.54,3.27,5.22,2.37,2.19,7.97,88.54,91.83,Good,88.73,13.049999999999999
451,21,Male,6.14,6.52,5.72,0.0,2.95,7.93,100.0,99.3,Average,100.0,15.19
452,17,Female,2.93,5.95,4.05,4.42,0.79,5.6,96.47,75.96,Good,67.24,15.209999999999997
453,21,Female,7.71,3.46,3.51,0.03,0.13,9.52,83.87,83.67,Poor,86.91,7.129999999999999
454,24,Male,4.35,4.08,1.62,0.86,0.99,9.78,83.69,84.06,Good,100.0,7.55
455,17,Male,6.31,4.93,3.84,2.15,2.58,8.13,89.6,79.14,Average,84.24,13.5
456,23,Male,4.53,7.5,2.49,1.63,1.54,10.0,95.82,57.12,Good,100.0,13.16
457,18,Female,3.61,0.0,5.48,1.75,4.36,7.04,88.91,62.84,Good,80.61,11.59
458,17,Male,4.55,6.24,0.88,1.9,1.93,6.42,86.96,88.02,Average,92.56,10.95
459,24,Female,2.85,6.93,2.57,1.25,4.69,9.11,83.44,90.95,Average,56.32,15.44
460,23,Female,4.66,1.61,3.78,1.08,1.55,3.72,77.46,81.63,Good,90.99,8.02
461,17,Male,3.28,5.1,2.06,0.61,2.87,5.29,91.65,82.98,Average,85.78,10.64
462,20,Male,7.57,5.66,5.57,3.21,2.04,5.94,72.0,100.0,Good,100.0,16.48
463,23,Female,9.14,5.14,2.32,1.16,2.93,5.64,100.0,70.71,Average,100.0,11.55
464,24,Female,5.72,2.94,4.29,2.29,3.98,8.03,85.72,69.36,Good,81.6,13.5
465,21,Male,6.57,3.39,2.49,0.38,2.61,5.62,74.39,76.99,Good,100.0,8.870000000000001
466,25,Female,5.79,3.26,2.23,1.81,0.13,8.01,100.0,69.15,Good,97.63,7.43
467,24,Female,6.15,6.88,4.63,4.5,0.6,7.01,86.55,83.55,Poor,100.0,16.61
468,23,Male,6.75,7.8,2.9,2.18,1.61,8.01,100.0,62.43,Average,100.0,14.49
469,20,Male,5.46,4.89,0.42,1.41,1.39,7.71,91.95,67.61,Average,100.0,8.11
470,19,Male,3.23,8.44,2.97,0.92,0.88,7.43,79.31,68.65,Good,96.27,13.21
471,22,Male,8.32,2.21,2.98,2.29,2.93,4.79,100.0,74.28,Good,100.0,10.41
472,21,Female,6.4,6.04,1.58,6.1,2.74,7.02,87.51,70.4,Good,90.78,16.46
473,18,Male,5.95,8.19,3.74,5.0,2.39,7.11,100.0,74.85,Good,100.0,19.32
474,18,Female,6.17,6.09,5.94,2.62,1.22,8.35,89.38,85.23,Poor,93.61,15.870000000000001
475,22,Female,6.47,7.78,6.03,2.0,1.02,6.0,100.0,76.96,Average,100.0,16.830000000000002
476,18,Female,4.36,6.38,2.82,1.47,2.08,5.55,70.12,52.17,Good,78.52,12.75
477,19,Male,2.02,6.85,2.97,2.07,0.0,7.28,85.44,53.64,Poor,45.67,11.89
478,18,Female,2.98,7.93,2.87,4.11,1.12,6.17,94.0,87.3,Good,63.2,16.03
479,24,Female,5.1,3.68,2.37,0.0,1.49,5.79,75.92,93.89,Average,73.74,7.540000000000001
480,18,Female,8.87,7.59,3.52,1.59,1.3,4.3,70.05,82.51,Average,88.72,14.0
481,19,Male,3.5,5.31,0.88,1.14,1.73,7.79,89.59,71.43,Poor,75.28,9.059999999999999
482,25,Male,7.23,5.33,1.48,1.0,0.57,5.67,82.42,100.0,Good,100.0,8.379999999999999
483,23,Male,4.18,3.9,3.4,2.93,2.39,8.18,87.75,46.09,Average,48.89,12.620000000000001
484,22,Male,7.64,8.47,3.46,0.0,1.53,6.48,69.05,80.95,Average,100.0,13.46
485,23,Male,4.56,7.73,3.75,1.88,0.99,5.61,95.17,69.49,Good,100.0,14.350000000000001
486,25,Female,6.16,6.79,5.36,5.28,1.38,8.53,68.12,59.7,Average,95.54,18.81
487,20,Female,4.4,2.54,4.55,1.22,2.46,6.52,96.2,89.31,Average,100.0,10.77
488,19,Male,1.77,4.8,3.35,3.97,2.89,5.7,80.84,96.45,Good,92.7,15.010000000000002
489,18,Male,6.41,5.63,1.53,1.43,2.68,5.35,89.65,67.41,Good,100.0,11.27
490,22,Female,5.32,3.68,1.37,2.74,2.62,6.43,91.82,87.23,Average,82.62,10.41
491,17,Male,5.35,1.62,0.0,1.91,3.11,8.65,71.23,67.87,Average,87.8,6.64
492,21,Female,8.46,6.55,1.69,0.03,4.98,9.44,83.22,85.08,Good,100.0,13.25
493,20,Male,2.84,9.17,2.64,3.17,2.76,7.38,73.51,100.0,Average,72.27,17.740000000000002
494,24,Male,4.97,5.7,6.69,0.7,1.2,7.1,98.36,83.56,Average,96.96,14.29
495,21,Male,4.48,7.72,7.02,2.22,2.63,8.39,100.0,100.0,Average,100.0,19.59
496,21,Female,3.51,8.25,3.06,0.14,0.85,7.65,92.24,91.32,Average,84.77,12.3
497,17,Male,3.29,6.63,4.05,0.53,0.78,8.95,100.0,96.61,Average,100.0,11.99
498,22,Female,5.79,5.58,5.79,3.29,3.39,8.67,90.68,62.2,Average,100.0,18.05
499,19,Male,6.51,1.21,3.05,0.0,2.48,5.73,93.8,83.05,Average,100.0,6.739999999999999
500,22,Female,3.93,1.22,3.53,4.58,1.39,6.86,79.71,74.04,Average,94.67,10.72
501,23,Female,4.1,3.2,1.01,2.07,0.0,6.42,100.0,71.83,Average,73.51,6.28
502,23,Female,3.96,3.34,1.28,2.08,2.4,6.9,91.5,76.75,Good,100.0,9.1
503,24,Male,5.33,8.72,1.7,0.2,2.88,7.73,79.13,82.59,Good,89.43,13.5
504,22,Female,2.35,7.86,1.9,2.76,0.0,7.5,79.57,100.0,Average,44.17,12.52
505,24,Male,6.18,6.92,3.8,1.16,1.93,7.05,97.71,54.34,Average,100.0,13.809999999999999
506,21,Male,1.94,6.37,4.27,1.98,1.59,6.63,77.9,83.35,Average,38.61,14.21
507,25,Female,3.39,4.16,3.85,1.29,1.57,4.08,87.78,91.57,Good,84.69,10.870000000000001
508,24,Male,7.08,2.87,0.59,0.56,1.42,8.98,83.55,58.68,Average,100.0,5.4399999999999995
509,24,Female,6.8,3.28,1.39,3.33,0.47,6.65,66.98,95.64,Average,92.57,8.469999999999999
510,25,Male,2.68,6.89,2.3,0.24,1.7,5.63,93.0,77.55,Average,86.01,11.129999999999999
511,20,Male,4.98,3.0,4.26,3.83,1.53,6.64,71.9,66.14,Good,92.77,12.62
512,20,Male,2.69,3.79,3.62,3.06,2.44,9.14,76.58,73.82,Poor,38.83,12.91
513,24,Male,8.67,6.61,3.41,0.0,2.38,8.83,85.63,75.78,Poor,94.04,12.4
514,17,Female,4.74,6.62,7.22,0.34,1.47,7.34,94.74,90.92,Average,100.0,15.649999999999999
515,17,Male,3.86,5.1,4.39,2.55,2.67,4.99,94.34,83.14,Average,77.94,14.709999999999999
516,23,Female,4.73,4.34,4.29,1.37,2.38,7.54,80.22,54.75,Poor,75.18,12.379999999999999
517,24,Male,6.82,4.66,3.96,2.89,3.31,8.82,78.22,100.0,Average,81.81,14.82
518,17,Male,5.56,5.04,3.61,5.81,1.11,7.38,70.27,80.39,Good,95.62,15.57
519,19,Female,7.93,6.01,0.0,2.47,2.59,9.24,86.71,87.32,Average,85.0,11.07
520,24,Female,1.92,4.33,4.08,3.95,1.21,7.62,100.0,82.15,Good,74.02,13.570000000000002
521,21,Male,4.4,7.9,3.74,2.34,2.21,7.29,84.86,77.38,Good,70.52,16.189999999999998
522,19,Male,5.72,9.7,0.94,4.28,2.45,8.0,73.05,43.44,Average,77.54,17.37
523,22,Male,2.99,4.17,0.0,3.44,0.0,10.0,78.96,70.94,Average,55.72,7.609999999999999
524,25,Male,7.29,3.34,2.45,1.01,3.25,7.43,100.0,100.0,Average,100.0,10.05
525,17,Female,5.6,4.73,0.72,1.12,3.93,9.01,76.15,66.97,Good,64.88,10.5
526,22,Male,4.04,4.99,2.41,1.75,1.1,7.11,80.52,77.84,Good,81.34,10.25
527,20,Male,5.88,2.64,2.75,0.52,2.37,6.88,100.0,67.28,Poor,100.0,8.280000000000001
528,21,Female,3.14,6.29,5.81,2.66,4.8,7.43,87.48,82.54,Poor,57.38,19.56
529,22,Female,4.25,5.7,3.95,0.89,0.44,9.42,94.5,74.2,Good,100.0,10.98
530,25,Male,4.02,4.49,2.73,1.4,1.4,6.38,77.75,95.14,Average,94.2,10.02
531,17,Female,2.21,8.59,4.03,3.47,0.0,5.03,78.87,66.5,Good,39.86,16.09
532,22,Male,3.04,0.84,4.18,2.67,2.39,6.8,86.52,56.46,Average,70.91,10.08
533,20,Male,5.82,1.13,5.04,0.61,2.74,4.21,95.65,66.4,Good,98.11,9.52
534,22,Female,4.62,6.29,3.2,1.53,0.0,9.69,90.05,57.53,Average,90.51,11.02
535,17,Male,5.2,2.57,6.34,1.07,1.74,9.22,75.01,69.52,Good,93.3,11.72
536,18,Female,5.45,5.11,0.82,2.78,1.39,7.22,71.2,58.73,Good,98.76,10.1
537,24,Female,5.52,9.74,3.17,3.05,0.99,6.37,84.85,76.1,Average,70.73,16.95
538,24,Male,9.18,6.8,3.4,1.2,2.33,6.42,100.0,87.34,Good,100.0,13.73
539,24,Female,1.12,7.9,1.6,1.51,1.69,9.05,82.61,82.82,Average,47.89,12.700000000000001
